company,description,prod_sku,UPC,UPC2,UPC3,weight_OZ,"STD UNIT QTY",price,"Total Inv","Total Alloc","Total Avail","UT Inv","UT Alloc","UT Avail","CA Inv","CA Alloc","CA Avail","PA Inv","PA Alloc","PA Avail","KR Inv","KR Alloc","KR Avail",exclude
,"Storopack Air Pillow (12”x2.75” x 2700’) (Rectangular)",800040,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [Small]",ESP001101,0010034260219,,702669931595,,3,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [Medium]",ESP001201,702669931588,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [Large]",ESP001301,702669931571,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [X-Large]",ESP001401,702669931564,,,0.00,3,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [Small]",ESP002101,702669931724,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [Medium]",ESP002201,702669931717,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [Large]",ESP002301,702669931700,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Blue] [X-Large]",ESP002401,702669931694,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Gray] [Small]",ESP003101,702669931762,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Gray] [Medium]",ESP003201,702669931755,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Gray] [Large]",ESP003301,702669931748,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements T-Shirt [Gray] [X-Large]",ESP003401,702669931731,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Garcinia Cambogia [60 CAPS]",ESP006101,702669932462,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Multivitamin [60 CAPS]",ESP007101,702669932516,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Raspberry Ketones [30 CAPS]",ESP008101,702669932486,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Caffeine [60 CAPS]",ESP009101,702669932493,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"BCAA Energy [50 CAPS]",ESP011101,702669932479,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Creatine Monohydrate [75 GMS]",ESP012101,702669932769,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"L-Glutamine Powder [75 GMS] [Unflavored]",ESP013101,702669932387,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"L-Arginine Powder [75 GMS] [Unflavored]",ESP014101,702669932370,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Beta-Alanine Powder [45 GMS] [Unflavored]",ESP015101,702669932448,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"L-Citrulline Malate [45GMS] [Unflavored]",ESP016101,702669932394,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"D-Aspartic Acid [45 GMS] [Unflavored]",ESP017101,702669932455,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"BCAA Powder [60 GMS] [Unflavored]",ESP018101,702669932417,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"BCAA Powder [60 GMS] [Watermelon]",ESP018103,702669932424,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"BCAA Powder [60 GMS] [Green Apple]",ESP018104,702669932431,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Vitamin C Powder [100 GMS]",ESP019101,702669932400,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements NeoKlein Shake Bottle [20 OZ]",ESP020101,ESP020101,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Isolate Oil [1500 MG] [30 ML] [Peppermint]",ESP021102,801361235035,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Isolate Oil [3000 MG] [60 ML] [Peppermint]",ESP021202,801361235036,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"Vortex Portable Mixer",ESP900101,810390022601,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-eSupplements,"eSupplements.com Shaker Cup [24 OZ]",ESP901101,801361234626,ESP021101,,4.50,12,0.00,1080,0,1080,0,0,0,0,0,0,0,0,0,1080,0,1080,0
"22 days nutrition","Protein Pouch [15 SERV] [Chocolate]",TTN001101,853409003345,,,15.00,24,0.00,5860,14,5846,5533,4,5529,0,0,0,327,10,317,0,0,0,0
"22 days nutrition","Protein Pouch [15 SERV] [Strawberry]",TTN001102,853409003369,,,15.00,24,0.00,4544,15,4529,4368,5,4363,0,0,0,176,10,166,0,0,0,0
"22 days nutrition","Protein Pouch [15 SERV] [Vanilla]",TTN001103,853409003352,,,15.00,8,0.00,1465,21,1444,1284,6,1278,0,0,0,181,15,166,0,0,0,0
"22 days nutrition","Protein Pouch [15 SERV] [Peanut Butter]",TTN001104,855393007149,,,15.00,24,0.00,6432,20,6412,5908,5,5903,0,0,0,524,15,509,0,0,0,0
"22 days nutrition","22 Days Hoodie [White] [Woman] [S]",TTN501102,801361235478,,,5.00,13,0.00,18,0,18,18,0,18,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [White] [Woman] [L]",TTN501104,801361235479,,,5.00,13,0.00,30,0,30,30,0,30,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [White] [Woman] [XL]",TTN501105,801361235480,,,5.00,13,0.00,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [White] [Men] [L]",TTN501204,801361235481,,,5.00,13,0.00,19,0,19,19,0,19,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [Black] [Woman] [XS]",TTN502101,801361235482,,,5.00,13,0.00,37,0,37,37,0,37,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [Black] [Woman] [M]",TTN502103,801361235483,,,5.00,13,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [Black] [Woman] [L]",TTN502104,801361235484,,,5.00,13,0.00,23,0,23,23,0,23,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","22 Days Hoodie [Black] [Men] [XL]",TTN502205,801361235485,,,5.00,13,0.00,29,0,29,29,0,29,0,0,0,0,0,0,0,0,0,0
"22 days nutrition","Blender bottle",TTN901101,855393007392,,,5.50,20,0.00,621,0,621,48,0,48,0,0,0,573,0,573,0,0,0,0
"Advantage Nutraceuticals","7-DFBX [56 CAPS]",ADN002101,632963050572,,,0.00,,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","72 Hour Slimming Pill [30 CAPS]",ADN003101,736211967435,,,1.50,141,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Alpha T1 [180 CAPS]",ADN006101,736211971333,,,4.00,135,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Ambesleep [90 CAPS]",ADN007101,705105299242,,,4.20,88,24.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Lipovox [60 CAPS]",ADN017101,705105297149,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Phytodren [60 CAPS]",ADN020101,736211725974,,,3.00,132,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Testoserum [2 OZ]",ADN022101,705105306742,,,2.50,80,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Prostavox [120 CAPS]",ADN030101,794504418637,,,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","OxySurge [2 OZ]",ADN031101,632963050480,,,2.60,80,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","OxySurge Pro [60 CAPS]",ADN032101,632963050503,,,0.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Vydexafil [90 CAPS]",ADN033101,794504424430,,,4.00,88,34.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Deer Antler Velvet Pro [60 CAPS]",ADN034101,794504419030,,,3.00,135,34.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Vigorexin [60 CAPS]",ADN036101,702669930840,,,2.50,135,17.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Vigorexin Serum [1 OZ]",ADN037101,702669930857,,,2.50,132,0.00,1137,0,1137,1108,0,1108,0,0,0,29,0,29,0,0,0,0
"Advantage Nutraceuticals","Phytodren 3X [120 CAPS]",ADN038101,794504422436,,,4.70,88,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Myoshred [60 CAPS]",ADN039101,700425812157,,,3.50,80,44.95,110,0,110,110,0,110,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","OxySelect Pink [60 CAPS]",ADN040101,700425812140,,,3.00,135,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Advantage Nutraceuticals","Mystique for Her (90 CAPS)",ADN041101,702669931441,,,4.00,88,0.00,172,0,172,172,0,172,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA BB401W [Crew Neck T-Shirt] [50/50] [White-Z00] [Unisex] [XS]",AMA001101,713325957750,,,3.50,30,,49,0,49,49,0,49,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA BB401W [Crew Neck T-Shirt] [50/50] [White-Z00] [Unisex] [S]",AMA001102,713325957095,,,3.70,40,,144,0,144,144,0,144,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA BB401W [Crew Neck T-Shirt] [50/50] [White-Z00] [Unisex] [M]",AMA001103,713325957101,,,4.50,30,,138,0,138,138,0,138,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA BB401W [Crew Neck T-Shirt] [50/50] [White-Z00] [Unisex] [L]",AMA001104,713325957118,,,4.70,24,,120,0,120,120,0,120,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA BB401W [Crew Neck T-Shirt] [50/50] [White-Z00] [Unisex] [XL]",AMA001105,713325957125,,,9.00,16,,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Black-Z36] [Men] [S]",AMA002202,713325957132,,,6.50,24,,142,0,142,142,0,142,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Black-Z36] [Men] [M]",AMA002203,713325957149,,,8.00,12,,144,0,144,144,0,144,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Black-Z36] [Men] [L]",AMA002204,713325957156,,,8.20,12,,97,0,97,97,0,97,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Black-Z36] [Men] [XL]",AMA002205,713325957163,,,9.00,16,,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Heather Grey-18Z] [Men] [S]",AMA002302,713325957170,,,6.50,16,,209,0,209,209,0,209,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Heather Grey-18Z] [Men] [M]",AMA002303,713325957187,,,7.00,12,,146,0,146,146,0,146,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Heather Grey-18Z] [Men] [L]",AMA002304,713325957194,,,7.80,10,,97,0,97,97,0,97,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA 2007 [Long Sleeve T-Shirt] [Jersey] [Heather Grey-18Z] [Men] [XL]",AMA002305,713325957200,,,8.50,12,0.00,19,0,19,19,0,19,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA RSABB354W [Baseball Cropped T-Shirt] [Poly Cotton] [Heather Grey/ Black] [Womens] [XS/S]",AMA003202,691035504542,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"American Apparel","AMA RSABB354W [Baseball Cropped T-Shirt] [Poly Cotton] [Heather Grey/ Black] [Womens] [M/L]",AMA003203,691035504559,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AmyMD Wellness","Balance + Energize [30 SERV] [Chai Latte]",AMD001101,687051814000,,,14.30,30,0.00,2326,0,2326,2326,0,2326,0,0,0,0,0,0,0,0,0,0
"AmyMD Wellness","Balance + Restore Supplement [30 SERV]",AMD002101,687051813997,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEX,"APEX Roll-On",APX001101,801361235300,,,6138.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEX,"APEX Muscle Cream",APX002101,801361235301,,,5603.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armorite,"Polish & Sealer",AMT001101,860462002604,,,26.50,9,,485,0,485,485,0,485,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Black] [30 S]",ASC001102,745558163998,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Black] [32 M]",ASC001103,745558164001,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Black] [34 L]",ASC001104,745558164025,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Black] [36 XL]",ASC001105,745558164070,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Black] [38 XXL]",ASC001106,745559531925,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Grey] [30 S]",ASC001202,745558164100,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Grey] [32 M]",ASC001203,745558164124,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Grey] [34 L]",ASC001204,745558164148,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Grey] [36 XL]",ASC001205,745558164162,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Carolina Blue] [30 S]",ASC001302,745558164247,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Carolina Blue] [32 M]",ASC001303,745558164261,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Carolina Blue] [34 L]",ASC001304,745558164278,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Carolina Blue] [36 XL]",ASC001305,745558164339,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Carolina Blue] [38 XXL]",ASC001306,745559531932,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Pale Pink] [30 S]",ASC001402,745558164438,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Pale Pink] [32 M]",ASC001403,745558164513,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Pale Pink] [34 L]",ASC001404,745558164568,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Pale Pink] [36 XL]",ASC001405,745558164650,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Pale Pink] [38 XXL]",ASC001406,745559531987,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Olive] [30 S]",ASC001502,745559531611,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Olive] [32 M]",ASC001503,745559531628,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Olive] [34 L]",ASC001504,745559531635,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Olive] [36 XL]",ASC001505,745559531673,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Olive] [38 XXL]",ASC001506,745559531680,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Red] [30 S]",ASC001602,745559531703,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Red] [32 M]",ASC001603,745559531710,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Red] [34 L]",ASC001604,745559531758,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Red] [36 XL]",ASC001605,745559531833,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Beach Shorts 5903 [Shorts] [Red] [38 XXL]",ASC001606,745559531871,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Athletic Heather] [Men] [S]",ASC002102,745559517738,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Athletic Heather] [Men] [M]",ASC002103,745559517745,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Athletic Heather] [Men] [L]",ASC002104,745559517752,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Athletic Heather] [Men] [XL]",ASC002105,745559517769,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Black] [Men] [S]",ASC002202,745559517844,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Black] [Men] [M]",ASC002203,745559517851,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Black] [Men] [L]",ASC002204,745559517875,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS Colour","AS Colour Sleeveless Hoodie 5209 [Black] [Men] [XL]",ASC002205,745559517882,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Dark Chocolate]",BAD001101,850004522004,,,31.60,6,0.00,1545,1,1544,1545,1,1544,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Vanilla Cream]",BAD001102,850004522011,,,32.00,6,0.00,276,1,275,276,1,275,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Peanut Butter]",BAD001103,850004522059,,,31.50,6,0.00,253,0,253,217,0,217,0,0,0,36,0,36,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Salted Caramel]",BAD001104,850004522097,,,28.80,9,0.00,399,0,399,301,0,301,0,0,0,98,0,98,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Coconut]",BAD001105,850004522080,,,28.80,9,0.00,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Strawberry]",BAD001106,850004522189,,,30.09,6,0.00,52,0,52,47,0,47,0,0,0,5,0,5,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Milk Chocolate]",BAD001107,850004522271,,,32.00,6,0.00,988,0,988,924,0,924,0,0,0,64,0,64,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [2 LBS] [Mocha]",BAD001108,850004522318,,,31.10,6,0.00,719,1,718,699,1,698,0,0,0,20,0,20,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Dark Chocolate]",BAD001201,850004522202,,,8.50,30,0.00,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Vanilla Cream]",BAD001202,850004522219,,,8.00,30,0.00,87,0,87,64,0,64,0,0,0,23,0,23,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Peanut Butter]",BAD001203,850004522226,,,8.50,30,0.00,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Salted Caramel]",BAD001204,850004522240,,,8.10,30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Coconut]",BAD001205,850004522233,,,8.00,30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Strawberry]",BAD001206,850004522196,,,8.30,30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Milk Chocolate]",BAD001207,850004522288,,,8.80,30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Whey Protein Isolate [7 SERV] [Mocha]",BAD001208,850004522325,,,8.60,30,0.00,137,0,137,136,0,136,0,0,0,1,0,1,0,0,0,0
"Bad Athletics","BAD BCAA [30 SERV] [Strawberry]",BAD002103,850004522035,,,15.50,30,0.00,1415,0,1415,1415,0,1415,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD BCAA [30 SERV] [Limeade]",BAD002104,850004522073,,,16.04,30,0.00,496,0,496,485,0,485,0,0,0,11,0,11,0,0,0,0
"Bad Athletics","BAD BCAA [30 SERV] [Lemonade]",BAD002106,850004522028,,,16.00,30,0.00,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD BCAA [30 SERV] [Watermelon]",BAD002107,850004522066,,,15.30,30,0.00,1696,1,1695,1696,1,1695,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD BCAA [30 SERV] [Mango]",BAD002108,850004522042,,,15.00,30,0.00,841,0,841,841,0,841,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Creatine [60 SERV] [Unflavored]",BAD003109,850004522165,,,13.20,30,0.00,112,0,112,112,0,112,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Peach]",BAD004101,850004522103,,,6.40,72,0.00,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Raspberry]",BAD004102,850004522110,,,6.40,72,0.00,904,0,904,904,0,904,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Blood Orange]",BAD004103,850004522141,,,6.20,72,0.00,320,0,320,265,0,265,0,0,0,55,0,55,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Guava]",BAD004104,850004522134,,,6.50,72,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Kiwi]",BAD004105,850004522127,,,6.20,72,0.00,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Blue Hawaii]",BAD004106,850004522578,,,7.00,72,0.00,160,0,160,160,0,160,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Cherry Limeade]",BAD004107,850004522585,,,8.00,72,0.00,234,0,234,234,0,234,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Guava Passionfruit]",BAD004108,850004522615,,,6.90,72,0.00,448,0,448,448,0,448,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [White Peach Nectar]",BAD004109,850004522592,,,6.90,72,0.00,215,0,215,215,0,215,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Strawberry Acai]",BAD004110,850004522622,,,7.00,72,0.00,297,0,297,297,0,297,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Pineapple Whip]",BAD004111,850004522608,,,6.90,72,0.00,290,0,290,290,0,290,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Coconut Limeade]",BAD004112,850004522639,,,7.40,,0.00,427,0,427,427,0,427,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Energy Boost [30 SERV] [Boujee Berry]",BAD004113,850004522646,,,7.20,,0.00,437,0,437,437,0,437,0,0,0,0,0,0,0,0,0,0
"Bad Athletics","BAD Vitamin D3 [5000 IU] [30 SFG]",BAD005101,850004522172,,,10.40,135,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
